VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,RatecodeID,date_ordinal,SNOW_pred,TAVG_pred,PRCP_pred
2,2015-01-01 01:08:56,2015-01-01 01:12:58,6,0.87,-73.99925231933594,40.74421691894531,1.0,N,-73.99137115478516,40.75489044189453,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 01:08:56,2015-01-01 01:32:33,1,3.67,-73.98076629638672,40.78261566162109,1.0,N,-73.97414398193358,40.744102478027344,1,17.0,0.5,0.5,3.5,0.0,0.3,21.8,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 01:08:56,2015-01-01 01:12:57,5,0.77,-73.98808288574217,40.732177734375,1.0,N,-73.98091125488281,40.73345565795898,1,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 01:08:56,2015-01-01 01:18:58,6,2.35,-73.94551849365233,40.77436447143555,1.0,N,-73.97305297851561,40.792945861816406,1,10.0,0.5,0.5,1.25,0.0,0.3,12.55,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 01:08:56,2015-01-01 01:15:56,1,1.68,-73.97808074951173,40.78311538696289,1.0,N,-73.96141052246092,40.80026245117188,1,7.5,0.5,0.5,1.6,0.0,0.3,10.4,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 01:08:56,2015-01-01 01:14:51,4,0.88,-73.96419525146483,40.767822265625,1.0,N,-73.9622344970703,40.758934020996094,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 01:08:57,2015-01-01 01:23:23,2,2.1,-73.98717498779298,40.72057723999024,1.0,N,-73.98603820800781,40.72255706787109,2,11.5,0.5,0.5,0.0,0.0,0.0,12.8,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 01:08:57,2015-01-01 01:17:08,2,1.2,-73.93605804443358,40.70019912719727,1.0,N,-73.94711303710938,40.711387634277344,2,7.0,0.5,0.5,0.0,0.0,0.0,8.3,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 01:08:57,2015-01-01 01:31:03,1,4.2,-74.00593566894531,40.73178863525391,1.0,N,-73.97265625,40.687408447265625,1,17.7,0.5,0.5,3.0,0.0,0.0,22.0,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:47,2015-01-01 05:42:08,2,3.27,-73.984619140625,40.72965240478516,1.0,N,-73.98688507080078,40.76266860961913,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:47,2015-01-01 05:49:54,1,8.88,-73.91870880126953,40.701316833496094,1.0,N,-73.8615493774414,40.76821517944336,1,26.5,0.5,0.5,6.75,0.0,0.3,34.55,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 05:29:48,2015-01-01 05:37:10,1,2.7,-74.00657653808594,40.73189926147461,1.0,N,-73.98014068603516,40.75857162475586,1,9.5,0.5,0.5,2.15,0.0,0.0,12.95,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:48,2015-01-01 05:31:12,1,0.41,-73.95713043212889,40.729202270507805,1.0,N,-73.95133972167967,40.7287483215332,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:48,2015-01-01 05:34:47,2,1.29,-73.93379211425781,40.69626998901367,1.0,N,-73.95371246337889,40.70705032348633,1,6.5,0.5,0.5,1.4,0.0,0.3,9.2,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:48,2015-01-01 05:46:49,1,2.49,-74.0067367553711,40.731155395507805,1.0,N,-73.99024963378906,40.71767807006836,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:48,2015-01-01 05:43:17,2,6.57,-73.99027252197266,40.76335144042969,1.0,N,-73.94750213623048,40.83071517944336,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 05:29:49,2015-01-01 05:46:29,1,4.1,-73.98795318603516,40.73823928833008,1.0,N,-73.94812774658203,40.710567474365234,1,16.0,0.5,0.5,3.45,0.0,0.0,20.75,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 05:29:49,2015-01-01 05:31:50,2,0.6,-73.97810363769531,40.729339599609375,1.0,N,-73.97638702392578,40.72317123413086,2,4.0,0.5,0.5,0.0,0.0,0.0,5.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:49,2015-01-01 05:38:09,1,1.52,-73.91512298583984,40.76382827758789,1.0,N,-73.9231719970703,40.74549865722656,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:49,2015-01-01 05:36:47,2,0.99,-73.94185638427734,40.8379364013672,1.0,N,-73.93789672851561,40.84987258911133,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 05:29:50,2015-01-01 05:48:55,1,3.6,-73.9427032470703,40.81684494018555,1.0,N,-73.93190002441406,40.8578987121582,1,15.5,0.5,0.5,0.0,0.0,0.0,16.8,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:50,2015-01-01 05:54:13,1,17.46,-73.98296356201173,40.757415771484375,3.0,N,-74.17719268798828,40.6950569152832,1,64.0,0.5,0.0,1.0,16.0,0.3,81.8,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:50,2015-01-01 05:31:15,1,0.35,-73.9857177734375,40.723159790039055,1.0,N,-73.98717498779298,40.72749710083008,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:50,2015-01-01 05:35:46,1,1.56,-73.98381805419923,40.76190948486328,1.0,N,-74.00050354003906,40.747928619384766,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:50,2015-01-01 05:44:28,1,3.0,-73.96295928955078,40.71183776855469,1.0,N,-73.92656707763672,40.695667266845696,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:50,2015-01-01 05:50:45,3,7.47,-73.9981689453125,40.735450744628906,1.0,N,-73.95267486572266,40.81083297729492,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:51,2015-01-01 05:35:03,1,0.75,-73.95201110839844,40.7975959777832,1.0,N,-73.95797729492188,40.79988098144531,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,735599,2.2758808,12.708829,3.2200732
2,2015-01-01 05:29:51,2015-01-01 05:43:35,5,6.88,-74.00640869140625,40.7140998840332,1.0,N,-73.95027160644531,40.775390625,1,21.0,0.5,0.5,4.3,0.0,0.3,26.6,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 05:29:52,2015-01-01 05:36:04,1,1.8,-73.97935485839844,40.74379348754882,1.0,N,-74.00155639648438,40.73738479614258,1,7.5,0.5,0.5,2.2,0.0,0.0,11.0,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 05:29:52,2015-01-01 05:38:00,1,1.6,-73.99925231933594,40.72159194946289,1.0,N,-73.98368072509764,40.727684020996094,1,7.7,0.5,0.5,1.8,0.0,0.0,10.8,,735599,2.2758808,12.708829,3.2200732
1,2015-01-01 05:29:52,2015-01-01 05:34:16,5,0.8,-73.98023223876953,40.74568176269531,1.0,N,-73.99101257324217,40.750312805175774,2,5.5,0.5,0.5,0.0,0.0,0.0,6.8,,735599,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:54,2015-01-28 10:55:48,1,0.7,-73.96774291992188,40.76861190795898,1.0,N,-73.96827697753906,40.76155853271485,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:55,2015-01-28 10:57:37,1,0.8,-73.95558166503906,40.77699661254882,1.0,N,-73.9640121459961,40.77005386352539,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:55,2015-01-28 10:57:22,1,1.5,-74.0072250366211,40.733985900878906,1.0,N,-74.01143646240233,40.71499633789063,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:56,2015-01-28 11:21:17,1,3.3,-73.9573516845703,40.77432632446289,1.0,N,-73.99195861816406,40.7474021911621,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:56,2015-01-28 11:05:09,1,2.2,-73.9709243774414,40.796024322509766,1.0,N,-73.9816665649414,40.76634216308594,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:57,2015-01-28 11:00:46,1,1.0,-73.95097351074217,40.77499008178711,1.0,N,-73.96331024169923,40.76874923706056,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:57,2015-01-28 10:52:36,1,0.4,-73.99168395996092,40.74015045166016,1.0,N,-73.99224090576173,40.73573684692384,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:49:58,2015-01-28 10:57:55,1,0.8,-73.94457244873048,40.77965927124024,1.0,N,-73.95656585693358,40.77803802490234,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:00,2015-01-28 11:02:15,1,1.6,-73.97865295410156,40.73681640625,1.0,N,-73.97539520263672,40.75460433959961,1,9.5,0.0,0.5,1.7,0.0,0.3,12.0,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:00,2015-01-28 11:02:54,1,1.7,-73.96236419677734,40.77274703979492,1.0,N,-73.97859954833984,40.7581787109375,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:01,2015-01-28 10:55:55,1,0.6,-73.9664306640625,40.75332260131836,1.0,N,-73.96768188476561,40.75905227661133,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:01,2015-01-28 11:28:06,3,17.5,-73.78255462646483,40.6445198059082,2.0,N,-73.98393249511719,40.7551155090332,2,52.0,0.0,0.5,0.0,5.33,0.3,58.13,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:02,2015-01-28 11:04:18,1,1.6,-73.96468353271484,40.75577163696289,1.0,N,-73.96640777587889,40.77222442626953,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:02,2015-01-28 10:55:45,1,0.4,-73.95703125,40.77064514160156,1.0,N,-73.9632568359375,40.76822280883789,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:02,2015-01-28 11:08:32,1,3.2,-73.9872055053711,40.76012802124024,1.0,N,-74.00787353515625,40.72962188720703,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:03,2015-01-28 10:52:38,1,0.3,-73.96291351318358,40.76632308959961,1.0,N,-73.96665954589844,40.769561767578125,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:04,2015-01-28 11:06:44,2,2.3,-73.98728942871094,40.74906539916992,1.0,N,-73.99177551269531,40.722354888916016,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:04,2015-01-28 11:14:48,1,18.0,-73.78166961669923,40.64458847045898,1.0,N,-73.91983795166014,40.80952072143555,1,48.5,0.0,0.5,5.0,5.33,0.3,59.63,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:05,2015-01-28 10:54:37,1,0.6,-73.9569320678711,40.76642990112305,1.0,N,-73.95900726318358,40.77313995361328,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:05,2015-01-28 11:13:48,1,7.0,-73.95742797851561,40.811805725097656,1.0,N,-73.98937225341797,40.74410629272461,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:05,2015-01-28 11:00:32,1,1.2,-73.99394226074217,40.731983184814446,1.0,N,-73.99960327148438,40.74392318725586,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,,735626,2.2758808,12.708829,3.2200732
1,2015-01-28 10:50:05,2015-01-28 11:19:52,2,7.2,-73.99744415283203,40.73357391357422,1.0,N,-73.9615936279297,40.77994155883789,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8,,735626,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:52,2015-01-07 20:14:20,1,7.0,-74.00786590576173,40.70515060424805,1.0,N,-73.95243072509764,40.778274536132805,1,22.0,1.0,0.5,2.0,0.0,0.3,25.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:52,2015-01-07 20:26:08,1,6.9,-73.98433685302734,40.7369270324707,1.0,Y,-74.0096664428711,40.6494255065918,1,25.0,1.0,0.5,6.7,0.0,0.3,33.5,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:52,2015-01-07 20:06:17,1,1.1,-73.99288940429686,40.733734130859375,1.0,N,-73.9890365600586,40.72296142578125,1,7.0,1.0,0.5,1.5,0.0,0.3,10.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:52,2015-01-07 20:13:20,2,7.5,-73.99114990234375,40.723262786865234,1.0,N,-73.88420867919923,40.75183868408203,1,22.0,0.5,0.5,4.0,0.0,0.3,27.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:52,2015-01-07 20:18:24,1,3.2,-73.9549331665039,40.76559829711913,1.0,N,-73.99176788330078,40.74938201904297,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:52,2015-01-07 20:06:42,1,1.1,-73.98899078369139,40.74546051025391,1.0,N,-74.0017318725586,40.740821838378906,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:53,2015-01-07 20:13:17,1,3.5,-73.99421691894531,40.72628021240234,1.0,N,-73.96244812011719,40.72077178955078,1,13.5,1.0,0.5,3.05,0.0,0.3,18.35,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:53,2015-01-07 20:20:37,2,2.8,-73.99246215820312,40.76911163330078,1.0,N,-73.9842300415039,40.75103378295898,1,16.5,1.0,0.5,2.0,0.0,0.3,20.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:53,2015-01-07 20:22:04,1,5.0,-73.95471954345702,40.7204475402832,1.0,N,-73.97564697265625,40.743839263916016,1,19.5,1.0,0.5,5.3,0.0,0.3,26.6,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:53,2015-01-07 20:01:44,1,0.5,-73.97392272949219,40.79228210449219,1.0,N,-73.96843719482422,40.78824615478516,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:53,2015-01-07 20:00:36,1,0.5,-73.97874450683594,40.747833251953125,1.0,N,-73.98458862304686,40.742794036865234,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:54,2015-01-07 20:08:07,1,2.4,-73.98087310791014,40.76079559326172,1.0,N,-73.95298767089844,40.77818298339844,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:54,2015-01-07 20:13:24,1,3.7,-74.01002502441406,40.720806121826165,1.0,N,-73.9783935546875,40.762115478515625,1,14.0,1.0,0.5,1.5,0.0,0.3,17.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:54,2015-01-07 20:04:26,1,0.8,-73.994873046875,40.744747161865234,1.0,N,-73.98273468017578,40.74284744262695,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:55,2015-01-07 20:03:51,1,1.1,-74.00439453125,40.71928024291992,1.0,N,-74.00081634521484,40.73173522949219,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:55,2015-01-07 20:11:50,1,2.1,-74.0057601928711,40.74552917480469,1.0,N,-73.99372863769531,40.72574615478516,1,10.5,1.0,0.5,2.0,0.0,0.3,14.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:55,2015-01-07 20:04:55,1,1.2,-73.97811126708984,40.72536087036133,1.0,N,-73.99280548095702,40.73494338989258,1,6.5,1.0,0.5,2.07,0.0,0.3,10.37,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:55,2015-01-07 20:01:39,4,0.4,-73.95405578613281,40.764198303222656,1.0,N,-73.9559326171875,40.768043518066406,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:55,2015-01-07 20:04:39,1,1.0,-74.0091781616211,40.715190887451165,1.0,N,-73.99838256835938,40.7230339050293,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:56,2015-01-07 20:08:43,2,1.3,-73.98339080810547,40.765727996826165,1.0,N,-73.99224090576173,40.749061584472656,1,8.0,1.0,0.5,2.45,0.0,0.3,12.25,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:56,2015-01-07 20:22:30,1,5.2,-73.99745178222656,40.72409057617188,1.0,N,-73.95057678222656,40.78078079223633,2,20.0,1.0,0.5,0.0,0.0,0.3,21.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 19:57:56,2015-01-07 20:05:44,1,1.0,-73.96875762939453,40.76497650146485,1.0,N,-73.96480560302734,40.754920959472656,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,735605,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:34,2015-01-23 17:19:19,4,6.8,-74.0133056640625,40.71450424194336,1.0,N,-73.9832534790039,40.75436782836913,2,24.0,1.0,0.5,0.0,0.0,0.3,25.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:35,2015-01-23 16:53:44,1,0.4,-73.98383331298828,40.73382568359375,1.0,N,-73.98819732666014,40.7280387878418,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:35,2015-01-23 16:55:32,1,1.1,-73.96602630615233,40.76229476928711,1.0,N,-73.95574188232422,40.77621841430664,1,5.5,1.0,0.5,1.2,0.0,0.3,8.5,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:35,2015-01-23 17:00:11,1,0.8,-73.98410034179686,40.7562255859375,1.0,N,-73.9911880493164,40.7504997253418,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:36,2015-01-23 17:05:19,1,1.8,-73.99382019042967,40.75126647949219,1.0,N,-73.9713363647461,40.761940002441406,1,10.5,1.0,0.5,3.0,0.0,0.3,15.3,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:36,2015-01-23 17:50:15,1,9.3,-74.00672149658203,40.71334838867188,1.0,N,-73.91017150878906,40.754859924316406,2,39.0,1.0,0.5,0.0,0.0,0.3,40.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:36,2015-01-23 17:04:39,1,2.9,-73.86236572265625,40.769004821777344,1.0,N,-73.9059066772461,40.76800155639648,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:37,2015-01-23 17:01:46,1,1.3,-73.95298767089844,40.786170959472656,1.0,N,-73.95802307128906,40.770313262939446,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:38,2015-01-23 16:59:47,1,0.6,-73.99131774902342,40.750736236572266,1.0,N,-73.98351287841797,40.74465560913086,1,6.5,1.0,0.5,2.45,0.0,0.3,10.75,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:38,2015-01-23 17:25:53,1,13.4,-73.86576843261719,40.770950317382805,1.0,N,-73.9051284790039,40.886035919189446,1,38.0,1.0,0.5,13.5,5.33,0.3,58.63,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:38,2015-01-23 16:57:37,3,0.4,-73.9615936279297,40.765174865722656,1.0,Y,-73.95663452148438,40.766239166259766,1,5.5,1.0,0.5,1.45,0.0,0.3,8.75,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:39,2015-01-23 17:06:49,2,2.0,-73.98909759521484,40.77428817749024,1.0,N,-73.97167205810547,40.79753112792969,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:39,2015-01-23 16:58:05,1,1.3,-73.95427703857422,40.77902221679688,1.0,N,-73.97437286376953,40.78725814819336,1,7.0,1.0,0.5,0.5,0.0,0.3,9.3,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:40,2015-01-23 17:04:08,1,1.7,-73.97196197509764,40.7466278076172,1.0,N,-73.95563507080078,40.768310546875,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:40,2015-01-23 17:04:11,2,1.7,-73.97206115722656,40.75283050537109,1.0,N,-73.95374298095702,40.7686767578125,1,10.0,1.0,0.5,2.0,0.0,0.3,13.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:40,2015-01-23 16:58:49,1,0.6,-73.98877716064453,40.73699951171875,1.0,N,-73.99564361572266,40.736778259277344,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:41,2015-01-23 17:00:54,1,1.4,-74.00083923339844,40.75752639770508,1.0,N,-73.979248046875,40.75210189819336,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:42,2015-01-23 17:09:10,1,1.8,-73.99367523193358,40.749359130859375,1.0,N,-73.97753143310547,40.75894927978516,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:43,2015-01-23 17:10:13,1,2.3,-73.98930358886719,40.74275970458984,1.0,N,-74.0063247680664,40.717044830322266,1,13.5,1.0,0.5,1.0,0.0,0.3,16.3,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:43,2015-01-23 16:59:00,1,1.3,-73.96632385253906,40.76764678955078,1.0,N,-73.95220184326173,40.77968597412109,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:43,2015-01-23 17:09:09,1,2.3,-73.95252227783203,40.76858139038086,1.0,N,-73.9815902709961,40.76173782348633,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76,,735621,2.2758808,12.708829,3.2200732
1,2015-01-23 16:51:44,2015-01-23 16:56:52,1,0.6,-73.9494857788086,40.807655334472656,1.0,N,-73.94589996337889,40.801319122314446,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8,,735621,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:37,2015-01-07 20:14:40,1,0.8,-73.95600891113281,40.78497314453125,1.0,N,-73.9456558227539,40.79015350341797,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:37,2015-01-07 20:27:38,1,10.2,-73.98199462890625,40.7669334411621,1.0,N,-73.91941833496092,40.88056564331056,2,29.5,0.5,0.5,0.0,2.44,0.3,33.24,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:37,2015-01-07 20:27:03,1,4.5,-73.98416137695312,40.76051712036133,1.0,N,-73.9432373046875,40.805999755859375,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:37,2015-01-07 20:32:07,1,6.9,-73.99005889892578,40.714111328125,1.0,N,-74.00421905517578,40.65437316894531,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:37,2015-01-07 20:24:00,1,2.8,-73.98835754394531,40.720096588134766,1.0,N,-73.97698974609375,40.752220153808594,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:37,2015-01-07 20:24:49,1,1.5,-73.99344635009764,40.75709915161133,1.0,N,-73.99169921875,40.75331878662109,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:38,2015-01-07 20:19:25,1,1.4,-73.99906158447266,40.7392578125,1.0,N,-73.98336029052734,40.72678756713867,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:38,2015-01-07 20:25:41,1,3.6,-74.00008392333984,40.72188568115234,1.0,N,-73.96337890625,40.756660461425774,1,14.5,0.5,0.5,3.0,0.0,0.3,18.8,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:38,2015-01-07 20:18:26,1,3.2,-73.86613464355469,40.77092742919922,1.0,N,-73.90234375,40.75505447387695,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:39,2015-01-07 20:20:47,1,2.1,-73.97952270507811,40.76079940795898,1.0,N,-73.95751190185547,40.778518676757805,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:39,2015-01-07 20:33:01,1,8.0,-73.96720886230467,40.755516052246094,1.0,N,-73.85320281982422,40.7265739440918,1,26.0,0.5,0.5,6.8,0.0,0.3,34.1,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:39,2015-01-07 20:25:25,1,6.9,-74.01044464111328,40.72136306762695,1.0,N,-73.97750091552734,40.7523307800293,1,21.5,0.5,0.5,4.11,0.0,0.3,26.91,,735605,2.2758808,12.708829,3.2200732
1,2015-01-07 20:09:39,2015-01-07 20:12:32,1,0.5,-73.95433807373048,40.774238586425774,1.0,N,-73.95929718017578,40.77530670166016,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,735605,2.2758808,12.708829,3.2200732
